clase,ndvi,ndbi,scl_pct,lat,lon,PC1,PC2
contaminacion_alta_NO2,0.3427101969718933,0.02204759605228901,0.859375,3.6158986816379137,-76.38940799496912,-1.3618540657173803,-0.3223208764462818
vegetacion_densa,0.6717327237129211,-0.2172459065914154,1.0,3.5702642652046634,-76.33955149669977,-0.9335845475410461,0.340116902918395
contaminacion_alta_NO2,0.2359819859266281,0.04389050975441933,1.0,3.505944890861736,-76.51849590129895,-0.783594617608194,0.24769501307023026
contaminacion_alta_NO2,0.36700862646102905,-0.05749938264489174,0.716064453125,3.3935656488184365,-76.39003681566801,1.2715509233409812,2.169798397629813
ozono_anomalo,0.47095680236816406,-0.1872151494026184,0.516357421875,3.390062219210372,-76.58542038996681,-1.3866258355564665,-0.7866823864026876
contaminacion_alta_NO2,0.43235141038894653,-0.025740541517734528,1.0,3.520767093049701,-76.4407916292215,0.35969548308002935,0.6555355812529741
contaminacion_alta_NO2,0.17598509788513184,0.04933236166834831,0.525146484375,3.536846936635433,-76.31251220664738,-0.7915854968353231,0.11119388757823866
contaminacion_alta_NO2,0.48744460940361023,-0.12751932442188263,1.0,3.4753123396732746,-76.4747479469617,2.4121445781767643,0.8071840743872042
vegetacion_densa,0.7721076607704163,-0.3715199828147888,0.5087890625,3.5510403181245147,-76.60176972813802,1.0725353197095595,-1.5660881410831704
contaminacion_alta_NO2,0.25824275612831116,-0.0241991113871336,0.31640625,3.3834146861078906,-76.44707983621042,-1.978427337154256,-0.03500756980371532
contaminacion_alta_NO2,0.7184208631515503,-0.18802744150161743,1.0,3.312178284077246,-76.54355889772624,-0.8756691040303364,0.7109461011048959
contaminacion_alta_NO2,0.5264559984207153,-0.11121894419193268,1.0,3.601705300148832,-76.47897002879712,-1.3525082045877383,-0.5871018592830446
vegetacion_densa,0.7272449731826782,-0.3210489749908447,0.846435546875,3.4753123396732746,-76.63860065478745,0.3274642257010342,-2.532621161865687
contaminacion_alta_NO2,0.5636240243911743,-0.14527763426303864,1.0,3.4416255165188083,-76.45597315752333,1.6776571915518472,3.593642292746827
ozono_anomalo,0.42247867584228516,0.042002882808446884,0.55859375,3.5961357453872935,-76.42884403594253,-1.8678965381863355,0.8029659284352282
contaminacion_alta_NO2,0.7765849828720093,-0.31511741876602173,0.93798828125,3.3577228689820844,-76.61075288097935,0.10723501275008518,-2.652026740193733
contaminacion_alta_NO2,0.7497196197509766,-0.36729758977890015,1.0,3.5900272014552836,-76.44195943909087,-0.4299232166886507,-1.4157646011782954
vegetacion_densa,0.7890417575836182,-0.3755776882171631,0.99951171875,3.584727141278981,-76.32589710438096,-0.22894084741176146,-1.4730163168350583
contaminacion_alta_NO2,0.4794004261493683,-0.20012295246124268,1.0,3.4983990424751354,-76.4862463825986,1.6343716664863126,1.9515034318774571
contaminacion_alta_NO2,0.6391111612319946,-0.2344427853822708,1.0,3.560921786249825,-76.37278916221267,0.44741741145428476,-1.0457847498369293
vegetacion_densa,0.721652090549469,-0.19978421926498413,1.0,3.48779892212253,-76.56709475817051,-0.8345951976495156,-0.07184115458400453
contaminacion_alta_NO2,0.7088165879249573,-0.3136981129646301,1.0,3.5320858656296017,-76.46441732119418,-0.9156510931028788,-1.715333036042689
ozono_anomalo,0.4665067791938782,-0.013886052183806896,1.0,3.3837740122215383,-76.43854584101116,2.043052579009727,0.7710250343836509
contaminacion_alta_NO2,0.5019518136978149,-0.04421812295913696,1.0,3.5473572254596264,-76.50511100356537,1.7197519254406635,-1.0697487589827956
contaminacion_alta_NO2,0.5743274688720703,-0.10730525851249695,1.0,3.3157715452137224,-76.34844481801268,1.947451006589836,0.46230370586461633
contaminacion_alta_NO2,0.36051779985427856,-0.13475856184959412,0.74072265625,3.552836948692753,-76.49091762207608,-0.39620145335858087,-1.8561213745226097
contaminacion_alta_NO2,0.593298614025116,-0.1127254068851471,1.0,3.4643528932070216,-76.56188452952254,-0.6894371408573965,-1.1935016346970633
vegetacion_densa,0.6077603101730347,-0.1752096563577652,1.0,3.3047222672190575,-76.39030631025325,1.044712111669013,2.2569708480176196
ozono_anomalo,0.7395554184913635,-0.2276543527841568,0.996826171875,3.441086527348337,-76.59018146097272,0.29595641605587064,-2.042443918767619
contaminacion_alta_NO2,0.4802923798561096,-0.06141604110598564,1.0,3.4993871892876665,-76.44366623813072,0.877686867580348,0.7996396116582718
contaminacion_alta_NO2,0.3270624876022339,0.047459907829761505,1.0,3.4695631218549123,-76.41276419235656,0.6600545922357508,0.998983562278355
ozono_anomalo,0.3401278555393219,-0.08908389508724213,0.40087890625,3.362034782345856,-76.53771984837938,-2.2957908413199077,0.879194210777027
ozono_anomalo,0.6208118796348572,-0.2483992874622345,0.9765625,3.3937453118752603,-76.34592953521711,3.4042509500061304,0.23960869626303682
contaminacion_alta_NO2,0.6457102298736572,-0.28907322883605957,0.69677734375,3.425994830575136,-76.45049343429012,1.8272608293135413,-0.022071962118701254
vegetacion_densa,0.6882733106613159,-0.08544869720935822,1.0,3.3205326162195536,-76.50385336216759,-1.4400004912068471,-0.4997016646439292
contaminacion_alta_NO2,0.43355512619018555,-0.08020961284637451,1.0,3.3284377907198017,-76.46684277246133,1.6480054609548422,0.5708437114330462
