fecha,estacion,variable,valor_parquet,fuente_parquet,valor_excel,fuente_excel,diferencia
2020-01-21 15:00:00,Base Aerea,O3,2.84,parquet,110.6471725941887,excel,107.8071725941887
2020-01-21 20:00:00,Base Aerea,O3,1.2,parquet,10.59387822710317,excel,9.39387822710317
2020-01-22 01:00:00,Base Aerea,O3,0.0,parquet,16.0870002707863,excel,16.0870002707863
2020-01-22 02:00:00,Base Aerea,O3,0.1,parquet,16.67554906118092,excel,16.57554906118092
2020-01-22 04:00:00,Base Aerea,O3,0.47,parquet,13.34043924894473,excel,12.870439248944729
2020-01-22 05:00:00,Base Aerea,O3,0.29,parquet,10.59387822710317,excel,10.303878227103171
2020-01-22 08:00:00,Base Aerea,O3,0.0,parquet,0.9809146506577011,excel,0.9809146506577011
2020-01-22 18:00:00,Base Aerea,O3,0.0,parquet,4.316024462893886,excel,4.316024462893886
2020-01-22 19:00:00,Base Aerea,O3,0.0,parquet,6.866402554603908,excel,6.866402554603908
2020-01-22 20:00:00,Base Aerea,O3,0.0,parquet,9.809146506577012,excel,9.809146506577012
2020-01-22 21:00:00,Base Aerea,O3,0.29,parquet,11.57479287776087,excel,11.284792877760871
2020-01-22 22:00:00,Base Aerea,O3,0.0,parquet,4.708390323156965,excel,4.708390323156965
2020-01-22 23:00:00,Base Aerea,O3,0.0,parquet,4.708390323156965,excel,4.708390323156965
2020-01-23 01:00:00,Base Aerea,O3,0.0,parquet,5.100756183420045,excel,5.100756183420045
2020-01-23 02:00:00,Base Aerea,O3,0.0,parquet,3.531292742367724,excel,3.531292742367724
2020-01-23 03:00:00,Base Aerea,O3,0.0,parquet,4.512207393025425,excel,4.512207393025425
2020-01-23 04:00:00,Base Aerea,O3,0.02,parquet,3.531292742367724,excel,3.511292742367724
2020-01-23 05:00:00,Base Aerea,O3,0.0,parquet,1.177097580789241,excel,1.177097580789241
2020-01-23 06:00:00,Base Aerea,O3,0.0,parquet,0.9809146506577011,excel,0.9809146506577011
2020-01-23 07:00:00,Base Aerea,O3,0.0,parquet,1.177097580789241,excel,1.177097580789241
2020-01-23 17:00:00,Base Aerea,O3,8.02,parquet,112.8051848256356,excel,104.78518482563561
2020-01-23 19:00:00,Base Aerea,O3,0.98,parquet,4.119841532762345,excel,3.1398415327623455
2020-01-23 20:00:00,Base Aerea,O3,0.51,parquet,2.158012231446943,excel,1.6480122314469432
2020-01-23 21:00:00,Base Aerea,O3,0.0,parquet,2.550378091710022,excel,2.550378091710022
2020-01-23 22:00:00,Base Aerea,O3,0.0,parquet,5.100756183420045,excel,5.100756183420045
2020-01-23 23:00:00,Base Aerea,O3,0.0,parquet,13.92898803933936,excel,13.92898803933936
2020-01-24 01:00:00,Base Aerea,O3,0.0,parquet,9.41678064631393,excel,9.41678064631393
2020-01-24 04:00:00,Base Aerea,O3,0.0,parquet,10.20151236684009,excel,10.20151236684009
2020-01-24 05:00:00,Base Aerea,O3,0.0,parquet,2.354195161578482,excel,2.354195161578482
2020-01-24 06:00:00,Base Aerea,O3,0.0,parquet,0.784731720526161,excel,0.784731720526161
2020-01-24 07:00:00,Base Aerea,O3,0.0,parquet,1.177097580789241,excel,1.177097580789241
2020-01-24 17:00:00,Base Aerea,O3,23.66,parquet,71.99913535827528,excel,48.339135358275286
2020-01-25 01:00:00,Base Aerea,O3,0.0,parquet,0.9809146506577011,excel,0.9809146506577011
2020-01-25 02:00:00,Base Aerea,O3,0.0,parquet,1.569463441052322,excel,1.569463441052322
2020-01-25 03:00:00,Base Aerea,O3,0.0,parquet,1.569463441052322,excel,1.569463441052322
2020-01-25 04:00:00,Base Aerea,O3,0.0,parquet,1.373280510920782,excel,1.373280510920782
2020-01-25 05:00:00,Base Aerea,O3,0.0,parquet,1.765646371183862,excel,1.765646371183862
2020-01-25 06:00:00,Base Aerea,O3,0.0,parquet,1.177097580789241,excel,1.177097580789241
2020-01-25 14:00:00,Base Aerea,O3,18.68,parquet,132.8158436990527,excel,114.13584369905269
2020-01-25 17:00:00,Base Aerea,O3,0.02,parquet,46.69153737130658,excel,46.67153737130658
2020-01-25 20:00:00,Base Aerea,O3,0.16,parquet,15.89081734065476,excel,15.73081734065476
2020-01-25 21:00:00,Base Aerea,O3,0.06,parquet,4.316024462893886,excel,4.256024462893887
2020-01-25 22:00:00,Base Aerea,O3,0.0,parquet,5.885487903946207,excel,5.885487903946207
2020-01-25 23:00:00,Base Aerea,O3,0.0,parquet,5.493122043683126,excel,5.493122043683126
2020-01-26 03:00:00,Base Aerea,O3,0.29,parquet,3.138926882104644,excel,2.848926882104644
2020-01-26 04:00:00,Base Aerea,O3,0.0,parquet,4.708390323156965,excel,4.708390323156965
2020-01-26 05:00:00,Base Aerea,O3,0.12,parquet,2.550378091710022,excel,2.430378091710022
2020-01-26 06:00:00,Base Aerea,O3,0.0,parquet,1.373280510920782,excel,1.373280510920782
2020-01-26 07:00:00,Base Aerea,O3,0.0,parquet,1.961829301315402,excel,1.961829301315402
2020-01-26 14:00:00,Base Aerea,O3,15.73,parquet,138.8975145331305,excel,123.1675145331305
2020-01-26 21:00:00,Base Aerea,O3,11.83,parquet,8.239683065524689,excel,3.590316934475311
2020-01-27 07:00:00,Base Aerea,O3,0.0,parquet,2.158012231446943,excel,2.158012231446943
2020-01-27 15:00:00,Base Aerea,O3,17.75,parquet,37.66712258525572,excel,19.91712258525572
2020-01-28 03:00:00,Base Aerea,O3,4.45,parquet,2.354195161578482,excel,2.095804838421518
2020-01-28 06:00:00,Base Aerea,O3,0.16,parquet,1.373280510920782,excel,1.213280510920782
2020-01-28 07:00:00,Base Aerea,O3,0.0,parquet,2.158012231446943,excel,2.158012231446943
2020-01-28 08:00:00,Base Aerea,O3,0.31,parquet,4.316024462893886,excel,4.006024462893887
2020-01-28 14:00:00,Base Aerea,O3,25.8,parquet,129.8730997470796,excel,104.07309974707961
2020-01-28 19:00:00,Base Aerea,O3,1.16,parquet,14.90990268999706,excel,13.74990268999706
2020-01-28 21:00:00,Base Aerea,O3,0.0,parquet,5.689304973814666,excel,5.689304973814666
2020-01-28 22:00:00,Base Aerea,O3,0.0,parquet,1.961829301315402,excel,1.961829301315402
2020-01-28 23:00:00,Base Aerea,O3,0.0,parquet,10.00532943670855,excel,10.00532943670855
2020-01-29 01:00:00,Base Aerea,O3,0.0,parquet,2.158012231446943,excel,2.158012231446943
2020-01-29 02:00:00,Base Aerea,O3,0.0,parquet,1.961829301315402,excel,1.961829301315402
2020-01-29 03:00:00,Base Aerea,O3,0.0,parquet,1.765646371183862,excel,1.765646371183862
2020-01-29 04:00:00,Base Aerea,O3,0.0,parquet,1.569463441052322,excel,1.569463441052322
2020-01-29 05:00:00,Base Aerea,O3,0.31,parquet,1.765646371183862,excel,1.4556463711838619
2020-01-29 06:00:00,Base Aerea,O3,0.0,parquet,1.569463441052322,excel,1.569463441052322
2020-01-29 07:00:00,Base Aerea,O3,0.0,parquet,1.765646371183862,excel,1.765646371183862
2020-01-29 14:00:00,Base Aerea,O3,15.18,parquet,168.3249540528615,excel,153.1449540528615
2020-01-29 18:00:00,Base Aerea,O3,0.0,parquet,26.87706142802101,excel,26.87706142802101
2020-01-29 19:00:00,Base Aerea,O3,0.0,parquet,26.28851263762639,excel,26.28851263762639
2020-01-29 22:00:00,Base Aerea,O3,0.0,parquet,4.316024462893886,excel,4.316024462893886
2020-01-29 23:00:00,Base Aerea,O3,0.0,parquet,6.081670834077747,excel,6.081670834077747
2020-01-30 01:00:00,Base Aerea,O3,0.0,parquet,6.866402554603908,excel,6.866402554603908
2020-01-30 02:00:00,Base Aerea,O3,0.0,parquet,7.847317205261609,excel,7.847317205261609
2020-01-30 03:00:00,Base Aerea,O3,0.0,parquet,7.062585484735449,excel,7.062585484735449
2020-01-30 04:00:00,Base Aerea,O3,0.0,parquet,3.727475672499265,excel,3.727475672499265
2020-01-30 05:00:00,Base Aerea,O3,0.04,parquet,2.354195161578482,excel,2.314195161578482
2020-01-30 06:00:00,Base Aerea,O3,0.27,parquet,1.177097580789241,excel,0.907097580789241
2020-01-30 07:00:00,Base Aerea,O3,0.14,parquet,1.373280510920782,excel,1.2332805109207818
2020-01-30 16:00:00,Base Aerea,O3,27.23,parquet,25.11141505683715,excel,2.118584943162851
2020-01-30 21:00:00,Base Aerea,O3,0.0,parquet,4.316024462893886,excel,4.316024462893886
2020-01-30 22:00:00,Base Aerea,O3,0.0,parquet,10.39769529697163,excel,10.39769529697163
2020-01-30 23:00:00,Base Aerea,O3,0.0,parquet,10.00532943670855,excel,10.00532943670855
2020-01-31 01:00:00,Base Aerea,O3,0.35,parquet,3.335109812236184,excel,2.985109812236184
2020-01-31 02:00:00,Base Aerea,O3,0.0,parquet,2.158012231446943,excel,2.158012231446943
2020-01-31 03:00:00,Base Aerea,O3,0.0,parquet,5.689304973814666,excel,5.689304973814666
2020-01-31 04:00:00,Base Aerea,O3,0.0,parquet,5.885487903946207,excel,5.885487903946207
2020-01-31 05:00:00,Base Aerea,O3,0.0,parquet,2.158012231446943,excel,2.158012231446943
2020-01-31 06:00:00,Base Aerea,O3,0.0,parquet,1.373280510920782,excel,1.373280510920782
2020-01-31 18:00:00,Base Aerea,O3,10.26,parquet,17.46028078170708,excel,7.200280781707081
2020-01-31 23:00:00,Base Aerea,O3,0.0,parquet,2.354195161578482,excel,2.354195161578482
2020-02-01 01:00:00,Base Aerea,O3,0.0,parquet,1.373280510920782,excel,1.373280510920782
2020-02-01 02:00:00,Base Aerea,O3,0.0,parquet,1.961829301315402,excel,1.961829301315402
2020-02-01 03:00:00,Base Aerea,O3,0.0,parquet,1.569463441052322,excel,1.569463441052322
2020-02-01 04:00:00,Base Aerea,O3,0.0,parquet,2.158012231446943,excel,2.158012231446943
2020-02-01 05:00:00,Base Aerea,O3,0.0,parquet,2.942743951973104,excel,2.942743951973104
2020-02-01 06:00:00,Base Aerea,O3,0.0,parquet,2.158012231446943,excel,2.158012231446943
2020-02-01 07:00:00,Base Aerea,O3,0.0,parquet,1.961829301315402,excel,1.961829301315402
2020-02-01 08:00:00,Base Aerea,O3,0.39,parquet,7.65113427513007,excel,7.26113427513007
2020-02-01 15:00:00,Base Aerea,O3,26.01,parquet,109.0777091531364,excel,83.06770915313639
2020-02-01 17:00:00,Base Aerea,O3,21.23,parquet,64.15181815301364,excel,42.92181815301363
2020-02-01 22:00:00,Base Aerea,O3,0.06,parquet,8.239683065524689,excel,8.179683065524689
2020-02-01 23:00:00,Base Aerea,O3,0.0,parquet,3.531292742367724,excel,3.531292742367724
2020-02-02 01:00:00,Base Aerea,O3,0.0,parquet,3.138926882104644,excel,3.138926882104644
2020-02-02 02:00:00,Base Aerea,O3,0.0,parquet,2.550378091710022,excel,2.550378091710022
2020-02-02 03:00:00,Base Aerea,O3,0.0,parquet,5.100756183420045,excel,5.100756183420045
2020-02-02 04:00:00,Base Aerea,O3,0.0,parquet,5.100756183420045,excel,5.100756183420045
2020-02-02 05:00:00,Base Aerea,O3,0.0,parquet,1.765646371183862,excel,1.765646371183862
2020-02-02 06:00:00,Base Aerea,O3,0.0,parquet,1.177097580789241,excel,1.177097580789241
2020-02-02 07:00:00,Base Aerea,O3,0.24,parquet,1.373280510920782,excel,1.133280510920782
2020-02-02 13:00:00,Base Aerea,O3,30.19,parquet,135.3662217907628,excel,105.17622179076281
2020-02-02 16:00:00,Base Aerea,O3,14.81,parquet,108.0967945024787,excel,93.2867945024787
2020-02-03 03:00:00,Base Aerea,O3,0.0,parquet,17.46028078170708,excel,17.46028078170708
2020-02-03 06:00:00,Base Aerea,O3,0.0,parquet,1.765646371183862,excel,1.765646371183862
2020-02-03 07:00:00,Base Aerea,O3,0.26,parquet,1.765646371183862,excel,1.505646371183862
2020-02-03 17:00:00,Base Aerea,O3,15.89,parquet,88.28231855919309,excel,72.39231855919309
2020-02-03 19:00:00,Base Aerea,O3,7.77,parquet,21.18775645420634,excel,13.41775645420634
2020-02-04 01:00:00,Base Aerea,O3,0.02,parquet,2.942743951973104,excel,2.922743951973104
2020-02-04 02:00:00,Base Aerea,O3,0.0,parquet,4.708390323156965,excel,4.708390323156965
2020-02-04 03:00:00,Base Aerea,O3,0.0,parquet,11.18242701749779,excel,11.18242701749779
2020-02-04 04:00:00,Base Aerea,O3,0.0,parquet,10.20151236684009,excel,10.20151236684009
2020-02-04 05:00:00,Base Aerea,O3,0.0,parquet,6.670219624472367,excel,6.670219624472367
2020-02-04 06:00:00,Base Aerea,O3,0.0,parquet,2.550378091710022,excel,2.550378091710022
2020-02-04 07:00:00,Base Aerea,O3,0.0,parquet,2.354195161578482,excel,2.354195161578482
2020-02-04 17:00:00,Base Aerea,O3,20.36,parquet,55.91213508748897,excel,35.55213508748897
2020-02-04 18:00:00,Base Aerea,O3,20.07,parquet,40.21750067696575,excel,20.14750067696575
2020-02-04 20:00:00,Base Aerea,O3,6.69,parquet,31.58545175117797,excel,24.89545175117797
2020-02-05 06:00:00,Base Aerea,O3,0.45,parquet,2.158012231446943,excel,1.7080122314469433
2020-02-05 07:00:00,Base Aerea,O3,0.1,parquet,2.354195161578482,excel,2.254195161578482
2020-02-05 17:00:00,Base Aerea,O3,21.36,parquet,6.474036694340827,excel,14.885963305659171
2020-02-05 20:00:00,Base Aerea,O3,4.63,parquet,6.081670834077747,excel,1.4516708340777473
2020-02-05 22:00:00,Base Aerea,O3,3.26,parquet,5.885487903946207,excel,2.6254879039462073
2020-02-06 07:00:00,Base Aerea,O3,2.24,parquet,4.904573253288506,excel,2.6645732532885056
2020-02-06 17:00:00,Base Aerea,O3,24.25,parquet,25.11141505683715,excel,0.8614150568371493
2020-02-06 22:00:00,Base Aerea,O3,1.8,parquet,5.296939113551586,excel,3.496939113551586
2020-02-06 23:00:00,Base Aerea,O3,1.47,parquet,5.296939113551586,excel,3.8269391135515862
2020-02-07 03:00:00,Base Aerea,O3,2.73,parquet,5.689304973814666,excel,2.959304973814666
2020-02-07 05:00:00,Base Aerea,O3,1.84,parquet,5.689304973814666,excel,3.8493049738146663
2020-02-07 06:00:00,Base Aerea,O3,2.16,parquet,5.296939113551586,excel,3.136939113551586
2020-02-07 07:00:00,Base Aerea,O3,2.45,parquet,5.100756183420045,excel,2.650756183420045
2020-02-07 17:00:00,Base Aerea,O3,29.09,parquet,8.239683065524689,excel,20.85031693447531
2020-02-07 19:00:00,Base Aerea,O3,16.7,parquet,5.885487903946207,excel,10.814512096053793
2020-02-08 01:00:00,Base Aerea,O3,4.1,parquet,4.708390323156965,excel,0.6083903231569652
2020-02-08 02:00:00,Base Aerea,O3,4.0,parquet,4.708390323156965,excel,0.7083903231569648
2020-02-08 06:00:00,Base Aerea,O3,1.37,parquet,4.512207393025425,excel,3.1422073930254246
2020-02-08 13:00:00,Base Aerea,O3,23.58,parquet,8.632048925787771,excel,14.947951074212227
2020-02-09 02:00:00,Base Aerea,O3,4.24,parquet,4.512207393025425,excel,0.2722073930254245
2020-02-09 04:00:00,Base Aerea,O3,2.81,parquet,4.316024462893886,excel,1.5060244628938864
2020-02-09 06:00:00,Base Aerea,O3,2.06,parquet,4.708390323156965,excel,2.6483903231569648
2020-02-09 16:00:00,Base Aerea,O3,26.72,parquet,29.2312565895995,excel,2.511256589599501
2020-02-09 22:00:00,Base Aerea,O3,4.08,parquet,4.708390323156965,excel,0.6283903231569647
2020-02-10 18:00:00,Base Aerea,O3,29.64,parquet,12.55570752841858,excel,17.08429247158142
2020-02-11 01:00:00,Base Aerea,O3,3.73,parquet,8.04350013539315,excel,4.31350013539315
2020-02-11 02:00:00,Base Aerea,O3,3.9,parquet,7.847317205261609,excel,3.947317205261609
2020-02-11 03:00:00,Base Aerea,O3,4.04,parquet,7.45495134499853,excel,3.4149513449985296
2020-02-11 04:00:00,Base Aerea,O3,4.08,parquet,7.65113427513007,excel,3.5711342751300696
2020-02-11 07:00:00,Base Aerea,O3,2.81,parquet,7.65113427513007,excel,4.84113427513007
2020-02-11 17:00:00,Base Aerea,O3,30.02,parquet,16.47936613104938,excel,13.540633868950618
2020-02-11 20:00:00,Base Aerea,O3,25.01,parquet,10.39769529697163,excel,14.612304703028371
2020-02-12 02:00:00,Base Aerea,O3,6.49,parquet,6.866402554603908,excel,0.37640255460390737
2020-02-12 06:00:00,Base Aerea,O3,2.35,parquet,7.258768414866989,excel,4.908768414866989
2020-02-12 07:00:00,Base Aerea,O3,2.2,parquet,7.062585484735449,excel,4.862585484735448
2020-02-12 17:00:00,Base Aerea,O3,25.9,parquet,31.1930858909149,excel,5.293085890914902
2020-02-12 20:00:00,Base Aerea,O3,16.22,parquet,8.828231855919308,excel,7.391768144080691
2020-02-12 23:00:00,Base Aerea,O3,2.24,parquet,7.65113427513007,excel,5.4111342751300695
2020-02-13 05:00:00,Base Aerea,O3,0.0,parquet,7.45495134499853,excel,7.45495134499853
2020-02-13 06:00:00,Base Aerea,O3,0.0,parquet,7.45495134499853,excel,7.45495134499853
2020-02-13 07:00:00,Base Aerea,O3,0.0,parquet,7.65113427513007,excel,7.65113427513007
2020-02-13 17:00:00,Base Aerea,O3,29.98,parquet,19.61829301315402,excel,10.36170698684598
2020-02-13 20:00:00,Base Aerea,O3,14.89,parquet,8.632048925787771,excel,6.2579510742122295
2020-02-14 05:00:00,Base Aerea,O3,1.69,parquet,8.632048925787771,excel,6.9420489257877716
2020-02-14 06:00:00,Base Aerea,O3,1.61,parquet,8.239683065524689,excel,6.629683065524689
2020-02-14 18:00:00,Base Aerea,O3,29.35,parquet,9.41678064631393,excel,19.93321935368607
2020-02-15 03:00:00,Base Aerea,O3,1.67,parquet,8.43586599565623,excel,6.765865995656229
2020-02-15 05:00:00,Base Aerea,O3,2.14,parquet,8.04350013539315,excel,5.90350013539315
2020-02-15 06:00:00,Base Aerea,O3,1.94,parquet,7.847317205261609,excel,5.907317205261609
2020-02-15 07:00:00,Base Aerea,O3,1.84,parquet,7.45495134499853,excel,5.61495134499853
2020-02-15 08:00:00,Base Aerea,O3,1.49,parquet,8.239683065524689,excel,6.749683065524689
2020-02-15 18:00:00,Base Aerea,O3,25.07,parquet,13.73280510920782,excel,11.33719489079218
2020-02-15 21:00:00,Base Aerea,O3,5.2,parquet,10.00532943670855,excel,4.80532943670855
2020-02-16 01:00:00,Base Aerea,O3,3.65,parquet,7.847317205261609,excel,4.197317205261609
2020-02-16 04:00:00,Base Aerea,O3,2.45,parquet,8.239683065524689,excel,5.789683065524689
2020-02-16 18:00:00,Base Aerea,O3,29.0,parquet,15.69463441052322,excel,13.30536558947678
2020-02-17 04:00:00,Base Aerea,O3,2.31,parquet,8.239683065524689,excel,5.929683065524689
2020-02-17 06:00:00,Base Aerea,O3,1.71,parquet,8.04350013539315,excel,6.333500135393151
2020-02-17 17:00:00,Base Aerea,O3,29.98,parquet,21.77630524460097,excel,8.203694755399031
2020-02-17 22:00:00,Base Aerea,O3,2.86,parquet,7.65113427513007,excel,4.791134275130069
2020-02-18 03:00:00,Base Aerea,O3,2.59,parquet,8.239683065524689,excel,5.649683065524689
2020-02-18 06:00:00,Base Aerea,O3,1.92,parquet,7.847317205261609,excel,5.927317205261609
2020-02-19 01:00:00,Base Aerea,O3,2.16,parquet,10.20151236684009,excel,8.04151236684009
2020-02-19 02:00:00,Base Aerea,O3,2.49,parquet,9.809146506577012,excel,7.319146506577011
2020-02-19 07:00:00,Base Aerea,O3,2.71,parquet,8.43586599565623,excel,5.725865995656229
2020-02-19 16:00:00,Base Aerea,O3,28.19,parquet,34.52819570315108,excel,6.338195703151076
2020-02-19 20:00:00,Base Aerea,O3,15.62,parquet,10.79006115723471,excel,4.829938842765289
2020-02-20 01:00:00,Base Aerea,O3,1.73,parquet,10.00532943670855,excel,8.27532943670855
2020-02-20 02:00:00,Base Aerea,O3,1.59,parquet,10.39769529697163,excel,8.80769529697163
2020-02-20 06:00:00,Base Aerea,O3,2.96,parquet,10.00532943670855,excel,7.04532943670855
2020-02-20 08:00:00,Base Aerea,O3,2.57,parquet,10.00532943670855,excel,7.43532943670855
2020-02-20 13:00:00,Base Aerea,O3,25.82,parquet,109.0777091531364,excel,83.2577091531364
2020-02-20 15:00:00,Base Aerea,O3,16.17,parquet,110.4509896640572,excel,94.2809896640572
2020-02-21 01:00:00,Base Aerea,O3,1.02,parquet,8.04350013539315,excel,7.023500135393151
2020-02-21 02:00:00,Base Aerea,O3,0.77,parquet,8.04350013539315,excel,7.273500135393151
2020-02-21 03:00:00,Base Aerea,O3,1.16,parquet,7.258768414866989,excel,6.0987684148669885
2020-02-21 08:00:00,Base Aerea,O3,1.31,parquet,7.847317205261609,excel,6.537317205261608
2020-02-21 15:00:00,Base Aerea,O3,27.19,parquet,115.5517458474772,excel,88.36174584747721
2020-02-21 21:00:00,Base Aerea,O3,5.0,parquet,8.43586599565623,excel,3.435865995656229
2020-02-22 03:00:00,Base Aerea,O3,2.39,parquet,8.04350013539315,excel,5.65350013539315
2020-02-22 04:00:00,Base Aerea,O3,2.37,parquet,8.04350013539315,excel,5.673500135393151
2020-02-22 07:00:00,Base Aerea,O3,1.63,parquet,7.847317205261609,excel,6.217317205261609
2020-02-22 08:00:00,Base Aerea,O3,1.82,parquet,8.632048925787771,excel,6.812048925787771
2020-02-22 14:00:00,Base Aerea,O3,7.44,parquet,129.8730997470796,excel,122.43309974707961
2020-02-23 03:00:00,Base Aerea,O3,3.06,parquet,8.04350013539315,excel,4.98350013539315
2020-02-23 04:00:00,Base Aerea,O3,3.37,parquet,8.43586599565623,excel,5.065865995656229
2020-02-23 16:00:00,Base Aerea,O3,28.86,parquet,37.86330551538727,excel,9.003305515387268
2020-02-24 08:00:00,Base Aerea,O3,1.45,parquet,8.239683065524689,excel,6.789683065524689
2020-02-24 20:00:00,Base Aerea,O3,4.39,parquet,11.37860994762933,excel,6.988609947629331
2020-02-24 21:00:00,Base Aerea,O3,4.18,parquet,15.30226855026014,excel,11.12226855026014
2020-02-25 01:00:00,Base Aerea,O3,6.28,parquet,4.904573253288506,excel,1.3754267467114945
2020-02-25 02:00:00,Base Aerea,O3,6.14,parquet,8.632048925787771,excel,2.4920489257877714
2020-02-25 06:00:00,Base Aerea,O3,1.94,parquet,3.727475672499265,excel,1.7874756724992649
2020-02-25 07:00:00,Base Aerea,O3,1.61,parquet,2.550378091710022,excel,0.940378091710022
2020-02-25 12:00:00,Base Aerea,O3,30.02,parquet,110.2548067339256,excel,80.23480673392561
2020-02-25 15:00:00,Base Aerea,O3,16.4,parquet,79.06172084301072,excel,62.66172084301072
2020-02-25 21:00:00,Base Aerea,O3,1.08,parquet,5.100756183420045,excel,4.020756183420045
2020-02-25 22:00:00,Base Aerea,O3,1.02,parquet,3.531292742367724,excel,2.511292742367724
2020-02-26 01:00:00,Base Aerea,O3,4.81,parquet,9.41678064631393,excel,4.60678064631393
2020-02-26 02:00:00,Base Aerea,O3,5.06,parquet,8.04350013539315,excel,2.983500135393151
2020-02-26 23:00:00,Base Aerea,O3,1.18,parquet,5.493122043683126,excel,4.313122043683126
2020-02-27 01:00:00,Base Aerea,O3,1.84,parquet,7.847317205261609,excel,6.007317205261609
2020-02-27 02:00:00,Base Aerea,O3,1.86,parquet,2.746561021841563,excel,0.8865610218415629
2020-02-27 03:00:00,Base Aerea,O3,2.24,parquet,1.765646371183862,excel,0.4743536288161383
2020-02-27 05:00:00,Base Aerea,O3,1.41,parquet,0.9809146506577011,excel,0.4290853493422988
2020-02-27 07:00:00,Base Aerea,O3,1.65,parquet,2.550378091710022,excel,0.9003780917100221
2020-02-27 14:00:00,Base Aerea,O3,19.5,parquet,148.3142951794444,excel,128.8142951794444
2020-02-27 16:00:00,Base Aerea,O3,26.66,parquet,31.1930858909149,excel,4.533085890914901
2020-02-27 20:00:00,Base Aerea,O3,2.9,parquet,16.87173199131246,excel,13.971731991312458
2020-02-27 22:00:00,Base Aerea,O3,1.71,parquet,6.277853764209288,excel,4.567853764209288
2020-02-27 23:00:00,Base Aerea,O3,1.8,parquet,2.746561021841563,excel,0.946561021841563
2020-02-28 01:00:00,Base Aerea,O3,1.45,parquet,7.062585484735449,excel,5.612585484735448
2020-02-28 02:00:00,Base Aerea,O3,1.12,parquet,3.923658602630804,excel,2.803658602630804
2020-02-28 04:00:00,Base Aerea,O3,1.75,parquet,1.569463441052322,excel,0.18053655894767795
2020-02-28 05:00:00,Base Aerea,O3,1.28,parquet,1.569463441052322,excel,0.289463441052322
2020-02-28 17:00:00,Base Aerea,O3,21.89,parquet,35.1167444935457,excel,13.226744493545702
2020-02-28 22:00:00,Base Aerea,O3,1.86,parquet,5.493122043683126,excel,3.6331220436831257
2020-02-29 01:00:00,Base Aerea,O3,1.57,parquet,3.727475672499265,excel,2.157475672499265
2020-02-29 04:00:00,Base Aerea,O3,1.43,parquet,1.765646371183862,excel,0.335646371183862
2020-02-29 05:00:00,Base Aerea,O3,1.67,parquet,3.335109812236184,excel,1.6651098122361843
2020-02-29 07:00:00,Base Aerea,O3,1.75,parquet,1.373280510920782,excel,0.37671948907921804
2020-02-29 16:00:00,Base Aerea,O3,22.48,parquet,28.25034193894179,excel,5.77034193894179
2020-03-01 04:00:00,Base Aerea,O3,0.92,parquet,1.177097580789241,excel,0.25709758078924094
2020-03-01 05:00:00,Base Aerea,O3,0.94,parquet,0.9809146506577011,excel,0.04091465065770117
2020-03-01 06:00:00,Base Aerea,O3,1.28,parquet,1.373280510920782,excel,0.09328051092078193
2020-03-01 07:00:00,Base Aerea,O3,0.65,parquet,1.373280510920782,excel,0.7232805109207819
2020-03-01 16:00:00,Base Aerea,O3,27.6,parquet,106.7235139915579,excel,79.1235139915579
2020-03-01 23:00:00,Base Aerea,O3,2.1,parquet,6.081670834077747,excel,3.981670834077747
2020-03-02 01:00:00,Base Aerea,O3,1.59,parquet,3.531292742367724,excel,1.9412927423677238
2020-03-02 02:00:00,Base Aerea,O3,1.18,parquet,3.923658602630804,excel,2.743658602630804
2020-03-02 05:00:00,Base Aerea,O3,1.65,parquet,3.335109812236184,excel,1.6851098122361843
2020-03-02 07:00:00,Base Aerea,O3,2.33,parquet,1.177097580789241,excel,1.152902419210759
2020-03-02 16:00:00,Base Aerea,O3,25.78,parquet,52.1846594149897,excel,26.404659414989702
2020-03-02 21:00:00,Base Aerea,O3,13.6,parquet,7.65113427513007,excel,5.94886572486993
2020-03-03 03:00:00,Base Aerea,O3,2.33,parquet,18.24501250223324,excel,15.91501250223324
2020-03-03 05:00:00,Base Aerea,O3,1.06,parquet,9.61296357644547,excel,8.55296357644547
2020-03-03 08:00:00,Base Aerea,O3,2.49,parquet,3.531292742367724,excel,1.0412927423677236
2020-03-03 16:00:00,Base Aerea,O3,19.52,parquet,61.20907420104056,excel,41.689074201040555
2020-03-03 19:00:00,Base Aerea,O3,6.55,parquet,3.727475672499265,excel,2.822524327500735
2020-03-03 22:00:00,Base Aerea,O3,3.26,parquet,5.493122043683126,excel,2.2331220436831263
2020-03-04 01:00:00,Base Aerea,O3,2.06,parquet,2.158012231446943,excel,0.09801223144694315
2020-03-04 04:00:00,Base Aerea,O3,1.88,parquet,2.158012231446943,excel,0.2780122314469433
2020-03-04 05:00:00,Base Aerea,O3,1.96,parquet,0.9809146506577011,excel,0.9790853493422988
2020-03-04 06:00:00,Base Aerea,O3,1.67,parquet,0.9809146506577011,excel,0.6890853493422988
2020-03-04 18:00:00,Base Aerea,O3,24.84,parquet,21.38393938433789,excel,3.4560606156621105
2020-03-04 22:00:00,Base Aerea,O3,2.2,parquet,9.220597716182391,excel,7.020597716182391
2020-03-04 23:00:00,Base Aerea,O3,1.79,parquet,3.727475672499265,excel,1.9374756724992648
2020-03-05 04:00:00,Base Aerea,O3,1.9,parquet,4.512207393025425,excel,2.612207393025425
