time_idx,time_s2,scl_pct
485,20220829T153631_20220829T153631_T18NUJ,0.22171915
486,20220829T153631_20220829T153631_T18NUK,0.067395955
487,20220829T153631_20220829T154217_T18NUJ,0.22542688
488,20220829T153631_20220829T154217_T18NUK,0.000785758
489,20220831T152639_20220831T152730_T18NUJ,0.08314134
490,20220831T152639_20220831T152730_T18NUK,0.010256536
491,20220903T153619_20220903T153620_T18NUJ,0.2889472
492,20220903T153619_20220903T153620_T18NUK,0.17800926
493,20220905T152651_20220905T152651_T18NUJ,0.0434278
494,20220905T152651_20220905T152651_T18NUK,0.021799535
495,20220905T152651_20220905T153223_T18NUJ,0.005589398
496,20220908T153631_20220908T153735_T18NUJ,0.61479723
497,20220908T153631_20220908T153735_T18NUK,0.22182767
498,20220910T152639_20220910T152931_T18NUJ,0.0
499,20220910T152639_20220910T152931_T18NUK,0.0
500,20220913T153619_20220913T153809_T18NUJ,0.3051422
501,20220913T153619_20220913T153809_T18NUK,0.091235906
502,20220915T152651_20220915T152648_T18NUJ,0.056793585
503,20220915T152651_20220915T152648_T18NUK,0.0038686055
504,20220918T153631_20220918T153627_T18NUJ,0.015887879
505,20220918T153631_20220918T153627_T18NUK,5.267799e-07
506,20220920T152639_20220920T152926_T18NUJ,0.0
507,20220920T152639_20220920T152926_T18NUK,1.0535598e-06
508,20220923T153619_20220923T153620_T18NUJ,0.7432858
509,20220923T153619_20220923T153620_T18NUK,0.28935763
510,20220925T152651_20220925T152841_T18NUJ,0.06817434
511,20220925T152651_20220925T152841_T18NUK,0.0073218453
512,20220928T153631_20220928T153640_T18NUJ,1.0535598e-06
513,20220928T153631_20220928T153640_T18NUK,7.1115282e-06
514,20220928T153631_20220928T154216_T18NUJ,0.0
515,20220930T152639_20220930T153047_T18NUJ,0.059724722
516,20220930T152639_20220930T153047_T18NUK,2.3705095e-06
517,20221003T153619_20221003T153617_T18NUJ,0.59649116
518,20221003T153619_20221003T153617_T18NUK,0.18422341
519,20221005T152651_20221005T152646_T18NUJ,0.008956838
520,20221005T152651_20221005T152646_T18NUK,0.00010522428
521,20221008T153631_20221008T153625_T18NUJ,0.0
522,20221008T153631_20221008T153625_T18NUK,0.0
523,20221010T152639_20221010T153136_T18NUJ,0.07204162
524,20221010T152639_20221010T153136_T18NUK,0.014727317
525,20221013T153619_20221013T153618_T18NUJ,0.0006413545
526,20221013T153619_20221013T153618_T18NUK,0.0010712728
527,20221015T152641_20221015T152726_T18NUJ,0.0
528,20221015T152641_20221015T152726_T18NUK,0.0
529,20221018T153621_20221018T153957_T18NUJ,0.3558977
530,20221018T153621_20221018T153957_T18NUK,0.10376615
531,20221020T152639_20221020T152714_T18NUJ,0.0
532,20221020T152639_20221020T152714_T18NUK,0.0
533,20221023T153619_20221023T153618_T18NUJ,0.0010777258
534,20221023T153619_20221023T153618_T18NUK,0.0023113126
535,20221025T152641_20221025T152642_T18NUJ,0.026417352
536,20221025T152641_20221025T152642_T18NUK,0.0
537,20221028T153621_20221028T153622_T18NUJ,0.03259661
538,20221028T153621_20221028T153622_T18NUK,6.3213583e-06
539,20221030T152639_20221030T152637_T18NUJ,0.10382331
540,20221030T152639_20221030T152637_T18NUK,0.016648417
541,20221102T153619_20221102T154036_T18NUJ,0.0
542,20221102T153619_20221102T154036_T18NUK,0.0
543,20221104T152641_20221104T152643_T18NUJ,0.0
544,20221104T152641_20221104T152643_T18NUK,0.0
545,20221109T152639_20221109T152750_T18NUJ,0.010575369
546,20221109T152639_20221109T152750_T18NUK,0.011717099
547,20221112T153619_20221112T153922_T18NUJ,0.0
548,20221112T153619_20221112T153922_T18NUK,0.0
549,20221114T152641_20221114T152743_T18NUJ,0.0962382
550,20221114T152641_20221114T152743_T18NUK,0.011065341
551,20221117T153621_20221117T154026_T18NUJ,0.0004293256
552,20221117T153621_20221117T154026_T18NUK,0.00047265325
553,20221119T152639_20221119T152859_T18NUJ,0.0695335
554,20221119T152639_20221119T152859_T18NUK,0.010806494
555,20221122T153619_20221122T153618_T18NUJ,1.6066786e-05
556,20221122T153619_20221122T153618_T18NUK,0.00013590921
557,20221124T152641_20221124T152859_T18NUJ,4.477629e-06
558,20221124T152641_20221124T152859_T18NUK,0.008545094
559,20221127T153621_20221127T153618_T18NUJ,1.9754245e-05
560,20221127T153621_20221127T153618_T18NUK,1.0008817e-05
561,20221129T152639_20221129T152637_T18NUJ,0.00055061665
562,20221129T152639_20221129T152637_T18NUK,0.011466089
563,20221202T153619_20221202T153617_T18NUJ,0.35339153
564,20221202T153619_20221202T153617_T18NUK,0.14382987
565,20221204T152641_20221204T152918_T18NUJ,0.00010140512
566,20221204T152641_20221204T152918_T18NUK,0.0
567,20221207T153621_20221207T153644_T18NUJ,0.07852161
568,20221207T153621_20221207T153644_T18NUK,0.032455895
569,20221209T152639_20221209T152906_T18NUJ,0.05750171
570,20221209T152639_20221209T152906_T18NUK,0.006168
571,20221214T152641_20221214T152918_T18NUJ,0.0
572,20221214T152641_20221214T152918_T18NUK,2.6338995e-07
573,20221217T153621_20221217T153723_T18NUJ,0.2105786
574,20221217T153621_20221217T153723_T18NUK,0.08066587
575,20221219T152639_20221219T152909_T18NUJ,0.079090536
576,20221219T152639_20221219T152909_T18NUK,0.009434364
577,20221222T153619_20221222T153618_T18NUJ,0.398455
578,20221222T153619_20221222T153618_T18NUK,0.123024635
579,20221224T152641_20221224T152916_T18NUJ,0.0
580,20221224T152641_20221224T152916_T18NUK,0.0
581,20221227T153621_20221227T153718_T18NUJ,0.02891014
582,20221227T153621_20221227T153718_T18NUK,0.0
583,20221229T152639_20221229T152909_T18NUJ,0.09160254
584,20221229T152639_20221229T152909_T18NUK,0.0075944536
585,20230101T153619_20230101T153617_T18NUJ,0.13910802
586,20230101T153619_20230101T153617_T18NUK,0.00016949142
587,20230103T152641_20230103T152917_T18NUJ,0.021840163
588,20230103T152641_20230103T152917_T18NUK,0.00976696
589,20230106T153621_20230106T154157_T18NUJ,0.35758272
590,20230106T153621_20230106T154157_T18NUK,0.14341661
591,20230108T152639_20230108T152857_T18NUJ,0.0
592,20230108T152639_20230108T152857_T18NUK,0.0
593,20230111T153619_20230111T153614_T18NUJ,0.29752982
594,20230111T153619_20230111T153614_T18NUK,0.11572735
595,20230113T152641_20230113T152915_T18NUJ,0.08534407
596,20230113T152641_20230113T152915_T18NUK,0.010806626
597,20230116T153621_20230116T153615_T18NUJ,0.23905
598,20230116T153621_20230116T153615_T18NUK,0.07122643
599,20230118T152639_20230118T152857_T18NUJ,0.030625204
600,20230118T152639_20230118T152857_T18NUK,0.00027563758
601,20230121T153619_20230121T153616_T18NUJ,0.1054799
602,20230121T153619_20230121T153616_T18NUK,0.07983356
603,20230123T152641_20230123T152827_T18NUJ,0.124679185
604,20230123T152641_20230123T152827_T18NUK,0.017284635
605,20230126T153621_20230126T153616_T18NUJ,0.53293735
606,20230126T153621_20230126T153616_T18NUK,0.20330115
607,20230128T152639_20230128T152835_T18NUJ,0.05670272
608,20230128T152639_20230128T152835_T18NUK,0.0007214909
609,20230131T153619_20230131T153840_T18NUJ,0.13970637
610,20230131T153619_20230131T153840_T18NUK,0.12744287
611,20230202T152641_20230202T152642_T18NUJ,0.08386382
612,20230202T152641_20230202T152642_T18NUK,0.012028953
613,20230205T153621_20230205T153618_T18NUJ,0.69733083
614,20230205T153621_20230205T153618_T18NUK,0.22841616
615,20230207T152639_20230207T152901_T18NUJ,0.089975916
616,20230207T152639_20230207T152901_T18NUK,0.006181103
617,20230210T153619_20230210T153617_T18NUJ,0.4085556
618,20230210T153619_20230210T153617_T18NUK,0.17893928
619,20230212T152641_20230212T152637_T18NUJ,0.0
620,20230212T152641_20230212T152637_T18NUK,0.0
621,20230215T153621_20230215T153616_T18NUJ,0.15706298
622,20230215T153621_20230215T153616_T18NUK,0.11087011
623,20230217T152639_20230217T152916_T18NUJ,0.0661731
624,20230217T152639_20230217T152916_T18NUK,0.010588539
625,20230220T153619_20230220T153618_T18NUJ,0.16802204
626,20230220T153619_20230220T153618_T18NUK,0.06891387
627,20230222T152641_20230222T152636_T18NUJ,0.0
628,20230222T152641_20230222T152636_T18NUK,0.0
629,20230225T153621_20230225T153920_T18NUJ,0.44028243
630,20230225T153621_20230225T153920_T18NUK,0.120563455
631,20230227T152639_20230227T152640_T18NUJ,0.12649973
632,20230227T152639_20230227T152640_T18NUK,0.016669752
633,20230302T153619_20230302T153620_T18NUJ,0.37760502
634,20230302T153619_20230302T153620_T18NUK,0.11844797
635,20230304T152641_20230304T152933_T18NUJ,0.0010151707
636,20230304T152641_20230304T152933_T18NUK,0.00072603434
637,20230307T153621_20230307T153615_T18NUJ,6.624257e-05
638,20230307T153621_20230307T153615_T18NUK,0.004027298
639,20230309T152649_20230309T152737_T18NUJ,2.3770943e-05
640,20230309T152649_20230309T152737_T18NUK,0.0
641,20230312T153629_20230312T153623_T18NUJ,0.0009056663
642,20230312T153629_20230312T153623_T18NUK,0.0025124766
643,20230314T152641_20230314T152954_T18NUJ,0.0
644,20230314T152641_20230314T152954_T18NUK,0.0
645,20230317T153621_20230317T153946_T18NUJ,0.36443725
646,20230317T153621_20230317T153946_T18NUK,0.100694634
647,20230319T152639_20230319T153015_T18NUJ,0.052164443
648,20230319T152639_20230319T153015_T18NUK,0.01952661
649,20230322T153619_20230322T153621_T18NUJ,0.02702361
650,20230322T153619_20230322T153621_T18NUK,3.950849e-06
651,20230324T152641_20230324T152637_T18NUJ,6.0579685e-05
652,20230324T152641_20230324T152637_T18NUK,0.0
653,20230327T153621_20230327T153617_T18NUJ,0.1645815
654,20230327T153621_20230327T153617_T18NUK,0.038969528
655,20230329T152639_20230329T152957_T18NUJ,0.0
656,20230329T152639_20230329T152957_T18NUK,0.0
657,20230401T153619_20230401T154002_T18NUJ,0.36251307
658,20230401T153619_20230401T154002_T18NUK,0.1666584
659,20230403T152641_20230403T153203_T18NUJ,0.069777325
660,20230403T152641_20230403T153203_T18NUK,0.015985794
661,20230406T153621_20230406T153749_T18NUJ,0.0
662,20230406T153621_20230406T153749_T18NUK,0.0
663,20230408T152639_20230408T152641_T18NUJ,0.026197882
664,20230408T152639_20230408T152641_T18NUK,0.008539958
665,20230411T153619_20230411T153620_T18NUJ,0.00051887817
666,20230411T153619_20230411T153620_T18NUK,6.0579687e-06
667,20230413T152641_20230413T153029_T18NUJ,0.0
668,20230413T152641_20230413T153029_T18NUK,0.0
669,20230416T153621_20230416T153617_T18NUJ,0.0
670,20230416T153621_20230416T153617_T18NUK,0.0
671,20230418T152639_20230418T152846_T18NUJ,0.046306916
672,20230418T152639_20230418T152846_T18NUK,0.010308489
673,20230421T153619_20230421T153845_T18NUJ,5.267799e-07
674,20230421T153619_20230421T153845_T18NUK,1.3169497e-06
675,20230423T152641_20230423T152637_T18NUJ,0.0
676,20230423T152641_20230423T152637_T18NUK,1.8437296e-06
677,20230426T153621_20230426T154157_T18NUJ,0.030686442
678,20230426T153621_20230426T154157_T18NUK,0.00021848196
679,20230428T152639_20230428T153103_T18NUJ,0.017942583
680,20230428T152639_20230428T153103_T18NUK,0.0013774636
681,20230501T153619_20230501T153621_T18NUJ,0.468671
682,20230501T153619_20230501T153621_T18NUK,0.14071871
683,20230503T152641_20230503T153004_T18NUJ,0.030796276
684,20230503T152641_20230503T153004_T18NUK,0.025425624
685,20230506T153621_20230506T153618_T18NUJ,0.09127989
686,20230506T153621_20230506T153618_T18NUK,0.019764584
687,20230508T152639_20230508T152641_T18NUJ,0.00018002703
688,20230508T152639_20230508T152641_T18NUK,1.5803396e-06
689,20230511T153619_20230511T153903_T18NUJ,0.32251504
690,20230511T153619_20230511T153903_T18NUK,0.19319783
691,20230513T152641_20230513T153145_T18NUJ,0.039629385
692,20230513T152641_20230513T153145_T18NUK,1.3169497e-06
693,20230516T153621_20230516T153832_T18NUJ,0.0
694,20230516T153621_20230516T153832_T18NUK,1.5803396e-06
695,20230518T152639_20230518T152642_T18NUJ,0.13175423
696,20230518T152639_20230518T152642_T18NUK,0.02868988
697,20230521T153619_20230521T153825_T18NUJ,0.0041410825
698,20230521T153619_20230521T153825_T18NUK,4.2800866e-06
699,20230523T152641_20230523T153202_T18NUJ,3.1606793e-05
700,20230523T152641_20230523T153202_T18NUK,0.0
701,20230526T153621_20230526T153621_T18NUJ,0.0
702,20230526T153621_20230526T153621_T18NUK,0.0
703,20230528T152639_20230528T152903_T18NUJ,0.035595637
704,20230528T152639_20230528T152903_T18NUK,0.006530556
705,20230531T153619_20230531T153849_T18NUJ,0.40698513
706,20230531T153619_20230531T153849_T18NUK,0.14790656
707,20230602T152641_20230602T152801_T18NUJ,0.030954508
708,20230602T152641_20230602T152801_T18NUK,1.4947379e-05
709,20230605T153621_20230605T153621_T18NUJ,0.119261056
710,20230605T153621_20230605T153621_T18NUK,0.0089285895
711,20230607T152639_20230607T152932_T18NUJ,0.0
712,20230607T152639_20230607T152932_T18NUK,0.0
713,20230610T153619_20230610T153901_T18NUJ,0.38152528
714,20230610T153619_20230610T153901_T18NUK,0.14255019
715,20230612T152641_20230612T153152_T18NUJ,0.16346282
716,20230612T152641_20230612T153152_T18NUK,0.033705417
717,20230615T153621_20230615T153622_T18NUJ,0.13064595
718,20230615T153621_20230615T153622_T18NUK,0.04605136
719,20230617T152639_20230617T152917_T18NUJ,0.032647513
720,20230617T152639_20230617T152917_T18NUK,0.001732184
721,20230620T153619_20230620T153915_T18NUJ,0.7486348
722,20230620T153619_20230620T153915_T18NUK,0.25281912
723,20230622T152641_20230622T153155_T18NUJ,0.0014423891
724,20230622T152641_20230622T153155_T18NUK,2.6338995e-07
725,20230625T153621_20230625T154200_T18NUJ,0.15576538
726,20230625T153621_20230625T154200_T18NUK,0.050737727
727,20230627T152639_20230627T152924_T18NUJ,0.003672907
728,20230627T152639_20230627T152924_T18NUK,0.0035090784
729,20230630T153629_20230630T153623_T18NUJ,0.10428121
730,20230630T153629_20230630T153623_T18NUK,0.0014452864
731,20230702T152641_20230702T152642_T18NUJ,0.0051488783
732,20230702T152641_20230702T152642_T18NUK,0.00039126576
733,20230705T153621_20230705T153623_T18NUJ,0.14602977
734,20230705T153621_20230705T153623_T18NUK,0.09671784
735,20230707T152649_20230707T152940_T18NUJ,3.6874592e-06
736,20230707T152649_20230707T152940_T18NUK,2.3705095e-06
737,20230710T153619_20230710T153857_T18NUJ,0.059298493
738,20230710T153619_20230710T153857_T18NUK,0.011737578
739,20230712T152641_20230712T152907_T18NUJ,0.0
740,20230712T152641_20230712T152907_T18NUK,0.0
741,20230715T153621_20230715T153622_T18NUJ,0.43130398
742,20230715T153621_20230715T153622_T18NUK,0.18357205
743,20230717T152649_20230717T152813_T18NUJ,0.0
744,20230717T152649_20230717T152813_T18NUK,0.0
745,20230720T153629_20230720T153804_T18NUJ,0.88948053
746,20230720T153629_20230720T153804_T18NUK,0.32346287
747,20230722T152641_20230722T152642_T18NUJ,0.14191377
748,20230722T152641_20230722T152642_T18NUK,0.025003344
749,20230725T153621_20230725T154024_T18NUJ,0.0016577763
750,20230725T153621_20230725T154024_T18NUK,6.8744775e-05
751,20230727T152649_20230727T152643_T18NUJ,0.0247389
752,20230727T152649_20230727T152643_T18NUK,2.1071196e-06
753,20230730T153629_20230730T153808_T18NUJ,0.005129256
754,20230730T153629_20230730T153808_T18NUK,0.000117998694
755,20230801T152641_20230801T153142_T18NUJ,0.00034899166
756,20230801T152641_20230801T153142_T18NUK,0.000120500896
757,20230804T153621_20230804T153815_T18NUJ,0.4964668
758,20230804T153621_20230804T153815_T18NUK,0.15796344
759,20230806T152649_20230806T152835_T18NUJ,0.0
760,20230806T152649_20230806T152835_T18NUK,0.0
761,20230809T153629_20230809T153753_T18NUJ,0.010082171
762,20230809T153629_20230809T153753_T18NUK,3.92451e-05
763,20230811T152641_20230811T152859_T18NUJ,0.0035788766
764,20230811T152641_20230811T152859_T18NUK,0.0009917949
765,20230814T153621_20230814T153713_T18NUJ,0.16292769
766,20230814T153621_20230814T153713_T18NUK,0.1672879
767,20230816T152649_20230816T152643_T18NUJ,0.11920298
768,20230816T152649_20230816T152643_T18NUK,0.019379113
769,20230819T153629_20230819T153927_T18NUJ,0.4808344
770,20230819T153629_20230819T153927_T18NUK,0.1982852
771,20230821T152641_20230821T152644_T18NUJ,0.0
772,20230821T152641_20230821T152644_T18NUK,0.00010443411
773,20230824T153621_20230824T153624_T18NUJ,0.10275803
774,20230824T153621_20230824T153624_T18NUK,0.027737923
775,20230826T152639_20230826T153029_T18NUJ,0.14168423
776,20230826T152639_20230826T153029_T18NUK,0.025410281
777,20230829T153619_20230829T153712_T18NUJ,0.795223
778,20230829T153619_20230829T153712_T18NUK,0.28892857
779,20230831T152641_20230831T152943_T18NUJ,0.0
780,20230831T152641_20230831T152943_T18NUK,0.0
781,20230903T153621_20230903T154054_T18NUJ,0.040649366
782,20230903T153621_20230903T154054_T18NUK,0.037766628
783,20230905T152639_20230905T152754_T18NUJ,0.09092444
784,20230905T152639_20230905T152754_T18NUK,0.024209946
785,20230908T153619_20230908T153756_T18NUJ,0.18702693
786,20230908T153619_20230908T153756_T18NUK,0.08333085
787,20230910T152641_20230910T152643_T18NUJ,0.0
788,20230910T152641_20230910T152643_T18NUK,0.0
789,20230913T153621_20230913T153622_T18NUJ,0.6852329
790,20230913T153621_20230913T153622_T18NUK,0.259511
791,20230915T152639_20230915T153157_T18NUJ,0.0256821
792,20230915T152639_20230915T153157_T18NUK,0.0025841845
793,20230918T153619_20230918T153621_T18NUJ,0.24276097
794,20230918T153619_20230918T153621_T18NUK,0.05060998
795,20230920T152641_20230920T153034_T18NUJ,0.040416658
796,20230920T152641_20230920T153034_T18NUK,0.016574273
797,20230923T153621_20230923T153710_T18NUJ,0.44667715
798,20230923T153621_20230923T153710_T18NUK,0.1405691
799,20230925T152639_20230925T152746_T18NUJ,0.0
800,20230925T152639_20230925T152746_T18NUK,0.0
801,20230928T153619_20230928T153620_T18NUJ,0.0
802,20230928T153619_20230928T153620_T18NUK,0.0
803,20230930T152641_20230930T152640_T18NUJ,0.1417169
804,20230930T152641_20230930T152640_T18NUK,0.028215317
805,20231003T153621_20231003T154151_T18NUJ,0.00019780584
806,20231003T153621_20231003T154151_T18NUK,0.0004311035
807,20231005T152639_20231005T152742_T18NUJ,7.664647e-05
808,20231005T152639_20231005T152742_T18NUK,0.0002277006
809,20231008T153619_20231008T153618_T18NUJ,0.00023277086
810,20231008T153619_20231008T153618_T18NUK,0.000103578095
811,20231010T152641_20231010T152936_T18NUJ,0.093705185
812,20231010T152641_20231010T152936_T18NUK,0.015030544
813,20231013T153621_20231013T153808_T18NUJ,0.40898657
814,20231013T153621_20231013T153808_T18NUK,0.14042707
815,20231015T152639_20231015T152640_T18NUJ,0.08057875
816,20231015T152639_20231015T152640_T18NUK,0.010614285
817,20231018T153619_20231018T154137_T18NUJ,0.2718759
818,20231018T153619_20231018T154137_T18NUK,0.0838976
819,20231020T152651_20231020T152652_T18NUJ,0.0
820,20231020T152651_20231020T152652_T18NUK,0.0
821,20231023T153631_20231023T154139_T18NUJ,0.2973887
822,20231023T153631_20231023T154139_T18NUK,0.23897797
823,20231025T152639_20231025T152815_T18NUJ,0.044671923
824,20231025T152639_20231025T152815_T18NUK,0.0015323368
825,20231028T153629_20231028T154154_T18NUJ,5.531189e-06
826,20231028T153629_20231028T154154_T18NUK,0.0
827,20231030T152651_20231030T152652_T18NUJ,0.022118894
828,20231030T152651_20231030T152652_T18NUK,0.0
829,20231102T153621_20231102T153624_T18NUJ,4.2800864e-05
830,20231102T153621_20231102T153624_T18NUK,0.0
831,20231104T152639_20231104T153100_T18NUJ,0.078777425
832,20231104T152639_20231104T153100_T18NUK,0.002945819
833,20231107T153619_20231107T153652_T18NUJ,0.046876036
834,20231107T153619_20231107T153652_T18NUK,0.025525382
835,20231109T152651_20231109T152652_T18NUJ,0.00355932
836,20231109T152651_20231109T152652_T18NUK,0.0
837,20231112T153621_20231112T153624_T18NUJ,0.1422419
838,20231112T153621_20231112T153624_T18NUK,0.02002297
839,20231114T152649_20231114T152652_T18NUJ,0.07889958
840,20231114T152649_20231114T152652_T18NUK,0.014714344
841,20231117T153629_20231117T153623_T18NUJ,0.011083975
842,20231117T153629_20231117T153623_T18NUK,0.011917275
843,20231119T152651_20231119T152830_T18NUJ,0.0
844,20231119T152651_20231119T152830_T18NUK,0.0
845,20231122T153621_20231122T153621_T18NUJ,0.16583867
846,20231122T153621_20231122T153621_T18NUK,0.031089364
847,20231124T152649_20231124T153107_T18NUJ,4.029866e-05
848,20231124T152649_20231124T153107_T18NUK,0.0
849,20231127T153619_20231127T153621_T18NUJ,0.61619544
850,20231127T153619_20231127T153621_T18NUK,0.21457897
851,20231129T152641_20231129T152923_T18NUJ,0.0
852,20231129T152641_20231129T152923_T18NUK,0.0
853,20231202T153621_20231202T153653_T18NUJ,0.12310095
854,20231202T153621_20231202T153653_T18NUK,0.03172222
855,20231207T153619_20231207T153657_T18NUJ,0.14158869
856,20231207T153619_20231207T153657_T18NUK,0.06978101
857,20231209T152651_20231209T152926_T18NUJ,0.014128039
858,20231209T152651_20231209T152926_T18NUK,0.0054043666
859,20231212T153621_20231212T153710_T18NUJ,0.0058699083
860,20231212T153621_20231212T153710_T18NUK,0.0026523366
861,20231214T152649_20231214T153149_T18NUJ,0.020046081
862,20231214T152649_20231214T153149_T18NUK,0.0
863,20231217T153629_20231217T153625_T18NUJ,0.00012352988
864,20231217T153629_20231217T153625_T18NUK,0.00021400432
865,20231219T152651_20231219T152927_T18NUJ,0.06539057
866,20231219T152651_20231219T152927_T18NUK,0.012556918
867,20231222T153621_20231222T153715_T18NUJ,0.009825498
868,20231222T153621_20231222T153715_T18NUK,0.0007426938
869,20231224T152659_20231224T152653_T18NUJ,0.08655619
870,20231224T152659_20231224T152653_T18NUK,0.008854511
871,20231227T153629_20231227T153626_T18NUJ,0.004626905
872,20231227T153629_20231227T153626_T18NUK,0.0017998093
873,20231229T152651_20231229T152928_T18NUJ,0.08744177
874,20231229T152651_20231229T152928_T18NUK,5.465341e-06
875,20240101T153621_20240101T153712_T18NUJ,0.109614134
876,20240101T153621_20240101T153712_T18NUK,0.019246824
877,20240103T152649_20240103T152652_T18NUJ,0.13848647
878,20240103T152649_20240103T152652_T18NUK,0.023168042
879,20240106T153629_20240106T153624_T18NUJ,0.63904977
880,20240106T153629_20240106T153624_T18NUK,0.22830409
881,20240108T152651_20240108T152927_T18NUJ,0.13054593
882,20240108T152651_20240108T152927_T18NUK,0.020253435
883,20240111T153621_20240111T153700_T18NUJ,0.29701844
884,20240111T153621_20240111T153700_T18NUK,0.060584165
885,20240113T152649_20240113T152650_T18NUJ,0.026019765
886,20240113T152649_20240113T152650_T18NUK,0.002185149
887,20240116T153629_20240116T153624_T18NUJ,0.47491378
888,20240116T153629_20240116T153624_T18NUK,0.18340763
889,20240118T152641_20240118T152922_T18NUJ,0.075535424
890,20240118T152641_20240118T152922_T18NUK,0.0045953644
891,20240121T153621_20240121T153657_T18NUJ,0.031340174
892,20240121T153621_20240121T153657_T18NUK,0.020260217
893,20240123T152649_20240123T152651_T18NUJ,0.122262515
894,20240123T152649_20240123T152651_T18NUK,0.015783444
895,20240126T153629_20240126T153623_T18NUJ,0.6469342
896,20240126T153629_20240126T153623_T18NUK,0.19942774
897,20240128T152651_20240128T152904_T18NUJ,0.009044679
898,20240128T152651_20240128T152904_T18NUK,0.0054938532
899,20240131T153621_20240131T153643_T18NUJ,0.544874
900,20240131T153621_20240131T153643_T18NUK,0.15654819
901,20240202T152649_20240202T152649_T18NUJ,0.0
902,20240202T152649_20240202T152649_T18NUK,0.0
903,20240205T153629_20240205T153624_T18NUJ,1.1325767e-05
904,20240205T153629_20240205T153624_T18NUK,0.00011286259
905,20240207T152651_20240207T152825_T18NUJ,0.0919543
906,20240207T152651_20240207T152825_T18NUK,0.011145938
907,20240210T153621_20240210T153622_T18NUJ,0.124811605
908,20240210T153621_20240210T153622_T18NUK,0.06184896
909,20240212T152659_20240212T152653_T18NUJ,0.08821535
910,20240212T152659_20240212T152653_T18NUK,0.014340989
911,20240215T153629_20240215T153626_T18NUJ,0.7278025
912,20240215T153629_20240215T153626_T18NUK,0.20465247
913,20240217T152651_20240217T152722_T18NUJ,0.0009935069
914,20240217T152651_20240217T152722_T18NUK,0.0
915,20240220T153621_20240220T153623_T18NUJ,0.50465846
916,20240220T153621_20240220T153623_T18NUK,0.19655988
917,20240222T152649_20240222T153151_T18NUJ,0.12508045
918,20240222T152649_20240222T153151_T18NUK,0.018978167
919,20240225T153629_20240225T153805_T18NUJ,0.6026971
920,20240225T153629_20240225T153805_T18NUK,0.24834274
921,20240227T152651_20240227T152652_T18NUJ,0.0056792796
922,20240227T152651_20240227T152652_T18NUK,1.0535598e-06
923,20240301T153631_20240301T153625_T18NUJ,0.032028876
924,20240301T153631_20240301T153625_T18NUK,0.07044298
925,20240303T152649_20240303T153133_T18NUJ,0.05313431
926,20240303T152649_20240303T153133_T18NUK,0.0075324913
927,20240306T153619_20240306T153619_T18NUJ,0.1838097
928,20240306T153619_20240306T153619_T18NUK,0.12733264
929,20240308T152651_20240308T152653_T18NUJ,0.03981251
930,20240308T152651_20240308T152653_T18NUK,0.014216735
931,20240311T153631_20240311T153625_T18NUJ,0.0
932,20240311T153631_20240311T153625_T18NUK,0.0
933,20240313T152649_20240313T153022_T18NUJ,0.09805559
934,20240313T152649_20240313T153022_T18NUK,0.010944971
935,20240316T153629_20240316T153623_T18NUJ,0.66994816
936,20240316T153629_20240316T153623_T18NUK,0.20750761
937,20240318T152651_20240318T153145_T18NUJ,0.13258009
938,20240318T152651_20240318T153145_T18NUK,0.028774692
939,20240321T153631_20240321T153626_T18NUJ,0.016363034
940,20240321T153631_20240321T153626_T18NUK,0.012248357
941,20240323T152649_20240323T152652_T18NUJ,0.0
942,20240323T152649_20240323T152652_T18NUK,0.0
943,20240326T153629_20240326T153625_T18NUJ,0.41717425
944,20240326T153629_20240326T153625_T18NUK,0.17327304
945,20240328T152651_20240328T153032_T18NUJ,0.059107795
946,20240328T152651_20240328T153032_T18NUK,0.0019503366
947,20240331T153621_20240331T153906_T18NUJ,0.0010457239
948,20240331T153621_20240331T153906_T18NUK,2.6338994e-06
949,20240402T152649_20240402T152907_T18NUJ,2.6338995e-07
950,20240402T152649_20240402T152907_T18NUK,0.0
951,20240405T153629_20240405T153739_T18NUJ,0.13300414
952,20240405T153629_20240405T153739_T18NUK,0.109539725
953,20240407T152651_20240407T152651_T18NUJ,0.059903167
954,20240407T152651_20240407T152651_T18NUK,7.901698e-07
955,20240410T153631_20240410T153706_T18NUJ,0.5620003
956,20240410T153631_20240410T153706_T18NUK,0.14996995
957,20240412T152649_20240412T152656_T18NUJ,0.1474773
958,20240412T152649_20240412T152656_T18NUK,0.027116982
959,20240415T153629_20240415T153626_T18NUJ,0.18794775
960,20240415T153629_20240415T153626_T18NUK,0.07115242
961,20240420T153631_20240420T153628_T18NUJ,0.19397418
962,20240420T153631_20240420T153628_T18NUK,0.11999986
963,20240422T152649_20240422T152652_T18NUJ,0.0
964,20240422T152649_20240422T152652_T18NUK,0.0
965,20240425T153629_20240425T153623_T18NUJ,0.11509626
966,20240425T153629_20240425T153623_T18NUK,0.08339156
967,20240427T152701_20240427T152829_T18NUJ,0.0
968,20240427T152701_20240427T152829_T18NUK,0.0
969,20240430T153631_20240430T153628_T18NUJ,0.5495636
970,20240430T153631_20240430T153628_T18NUK,0.15034705
971,20240502T152649_20240502T153057_T18NUJ,0.05279164
972,20240502T152649_20240502T153057_T18NUK,0.0013611333
973,20240505T153629_20240505T153626_T18NUJ,0.018753035
974,20240505T153629_20240505T153626_T18NUK,0.0
